StudentId,Gender,Class,Score,Subject,ExamDate
P0064,M,class 4,70,English,7/11/2011
P0064,M,class 4,68,Math,7/11/2011
P0064,M,class 4,66,History,7/11/2011
P0064,M,class 4,56,English,6/11/2011
P0064,M,class 4,51,Math,6/11/2011
P0064,M,class 4,23,History,6/11/2011
P0064,M,class 4,57,English,5/12/2011
P0064,M,class 4,30,Math,5/12/2011
P0064,M,class 4,36,History,5/12/2011
P0064,M,class 4,46,English,4/12/2011
P0064,M,class 4,12,Math,4/12/2011
P0064,M,class 4,58,History,4/12/2011
P0064,M,class 4,61,English,3/13/2011
P0064,M,class 4,61,Math,3/13/2011
P0064,M,class 4,30,History,3/13/2011
P0064,M,class 4,55,English,2/11/2011
P0064,M,class 4,8,Math,2/11/2011
P0064,M,class 4,90,History,2/11/2011
P0064,M,class 4,84,English,1/12/2011
P0064,M,class 4,63,Math,1/12/2011
P0064,M,class 4,68,History,1/12/2011
P0064,M,class 4,82,English,12/13/2010
P0064,M,class 4,77,Math,12/13/2010
P0064,M,class 4,6,History,12/13/2010
P0064,M,class 4,41,English,11/13/2010
P0064,M,class 4,47,Math,11/13/2010
P0064,M,class 4,35,History,11/13/2010
P0064,M,class 4,95,English,10/14/2010
P0064,M,class 4,66,Math,10/14/2010
P0064,M,class 4,26,History,10/14/2010
P0064,M,class 4,55,English,9/14/2010
P0064,M,class 4,19,Math,9/14/2010
P0064,M,class 4,43,History,9/14/2010
P0064,M,class 4,69,English,8/15/2010
P0064,M,class 4,61,Math,8/15/2010
P0064,M,class 4,72,History,8/15/2010
P0064,M,class 4,55,English,7/16/2010
P0064,M,class 4,81,Math,7/16/2010
P0064,M,class 4,55,History,7/16/2010
P0064,M,class 4,95,English,6/16/2010
P0064,M,class 4,31,Math,6/16/2010
P0064,M,class 4,42,History,6/16/2010
P0065,F,class 3,50,English,11/2/2012
P0065,F,class 3,70,Math,11/2/2012
P0065,F,class 3,89,History,11/2/2012
P0065,F,class 3,22,English,10/3/2012
P0065,F,class 3,24,Math,10/3/2012
P0065,F,class 3,12,History,10/3/2012
P0065,F,class 3,31,English,9/3/2012
P0065,F,class 3,92,Math,9/3/2012
P0065,F,class 3,82,History,9/3/2012
P0065,F,class 3,99,English,8/4/2012
P0065,F,class 3,76,Math,8/4/2012
P0065,F,class 3,43,History,8/4/2012
P0065,F,class 3,3,English,7/5/2012
P0065,F,class 3,84,Math,7/5/2012
P0065,F,class 3,80,History,7/5/2012
P0065,F,class 3,39,English,6/5/2012
P0065,F,class 3,85,Math,6/5/2012
P0065,F,class 3,21,History,6/5/2012
P0065,F,class 3,40,English,5/6/2012
P0065,F,class 3,93,Math,5/6/2012
P0065,F,class 3,48,History,5/6/2012
P0065,F,class 3,10,English,4/6/2012
P0065,F,class 3,17,Math,4/6/2012
P0065,F,class 3,36,History,4/6/2012
P0065,F,class 3,64,English,3/7/2012
P0065,F,class 3,82,Math,3/7/2012
P0065,F,class 3,7,History,3/7/2012
P0065,F,class 3,22,English,2/6/2012
P0065,F,class 3,78,Math,2/6/2012
P0065,F,class 3,83,History,2/6/2012
P0065,F,class 3,86,English,1/7/2012
P0065,F,class 3,27,Math,1/7/2012
P0065,F,class 3,84,History,1/7/2012
P0065,F,class 3,83,English,12/8/2011
P0065,F,class 3,59,Math,12/8/2011
P0065,F,class 3,72,History,12/8/2011
P0065,F,class 3,2,English,11/8/2011
P0065,F,class 3,69,Math,11/8/2011
P0065,F,class 3,52,History,11/8/2011
P0065,F,class 3,64,English,10/9/2011
P0065,F,class 3,6,Math,10/9/2011
P0065,F,class 3,88,History,10/9/2011
P0065,F,class 3,6,English,9/9/2011
P0065,F,class 3,22,Math,9/9/2011
P0065,F,class 3,85,History,9/9/2011
P0065,F,class 3,11,English,8/10/2011
P0065,F,class 3,80,Math,8/10/2011
P0065,F,class 3,50,History,8/10/2011
P0065,F,class 3,79,English,7/11/2011
P0065,F,class 3,21,Math,7/11/2011
P0065,F,class 3,97,History,7/11/2011
P0065,F,class 3,65,English,6/11/2011
P0065,F,class 3,92,Math,6/11/2011
P0065,F,class 3,56,History,6/11/2011
P0065,F,class 3,66,English,5/12/2011
P0065,F,class 3,52,Math,5/12/2011
P0065,F,class 3,81,History,5/12/2011
P0065,F,class 3,69,English,4/12/2011
P0065,F,class 3,17,Math,4/12/2011
P0065,F,class 3,24,History,4/12/2011
P0065,F,class 3,55,English,3/13/2011
P0065,F,class 3,22,Math,3/13/2011
P0065,F,class 3,98,History,3/13/2011
P0065,F,class 3,62,English,2/11/2011
P0065,F,class 3,40,Math,2/11/2011
P0065,F,class 3,80,History,2/11/2011
P0065,F,class 3,8,English,1/12/2011
P0065,F,class 3,58,Math,1/12/2011
P0065,F,class 3,86,History,1/12/2011
P0065,F,class 3,68,English,12/13/2010
P0065,F,class 3,81,Math,12/13/2010
P0065,F,class 3,30,History,12/13/2010
P0065,F,class 3,29,English,11/13/2010
P0065,F,class 3,90,Math,11/13/2010
P0065,F,class 3,52,History,11/13/2010
P0065,F,class 3,25,English,10/14/2010
P0065,F,class 3,97,Math,10/14/2010
P0065,F,class 3,58,History,10/14/2010
P0065,F,class 3,48,English,9/14/2010
P0065,F,class 3,93,Math,9/14/2010
P0065,F,class 3,65,History,9/14/2010
P0065,F,class 3,83,English,8/15/2010
P0065,F,class 3,10,Math,8/15/2010
P0065,F,class 3,42,History,8/15/2010
P0065,F,class 3,25,English,7/16/2010
P0065,F,class 3,9,Math,7/16/2010
P0065,F,class 3,40,History,7/16/2010
P0065,F,class 3,17,English,6/16/2010
P0065,F,class 3,6,Math,6/16/2010
P0065,F,class 3,19,History,6/16/2010
P0066,M,class 4,56,English,11/2/2012
P0066,M,class 4,14,Math,11/2/2012
P0066,M,class 4,100,History,11/2/2012
P0066,M,class 4,98,English,10/3/2012
P0066,M,class 4,81,Math,10/3/2012
P0066,M,class 4,93,History,10/3/2012
P0066,M,class 4,3,English,9/3/2012
P0066,M,class 4,64,Math,9/3/2012
P0066,M,class 4,92,History,9/3/2012
P0066,M,class 4,41,English,8/4/2012
P0066,M,class 4,33,Math,8/4/2012
P0066,M,class 4,30,History,8/4/2012
P0066,M,class 4,65,English,7/5/2012
P0066,M,class 4,97,Math,7/5/2012
P0066,M,class 4,17,History,7/5/2012
P0066,M,class 4,81,English,6/5/2012
P0066,M,class 4,44,Math,6/5/2012
P0066,M,class 4,24,History,6/5/2012
P0066,M,class 4,4,English,5/6/2012
P0066,M,class 4,19,Math,5/6/2012
P0066,M,class 4,78,History,5/6/2012
P0066,M,class 4,51,English,4/6/2012
P0066,M,class 4,92,Math,4/6/2012
P0066,M,class 4,14,History,4/6/2012
P0066,M,class 4,37,English,3/7/2012
P0066,M,class 4,35,Math,3/7/2012
P0066,M,class 4,43,History,3/7/2012
P0066,M,class 4,10,English,2/6/2012
P0066,M,class 4,40,Math,2/6/2012
P0066,M,class 4,27,History,2/6/2012
P0066,M,class 4,45,English,1/7/2012
P0066,M,class 4,85,Math,1/7/2012
P0066,M,class 4,70,History,1/7/2012
P0066,M,class 4,3,English,12/8/2011
P0066,M,class 4,19,Math,12/8/2011
P0066,M,class 4,67,History,12/8/2011
P0066,M,class 4,79,English,11/8/2011
P0066,M,class 4,81,Math,11/8/2011
P0066,M,class 4,53,History,11/8/2011
P0066,M,class 4,22,English,10/9/2011
P0066,M,class 4,4,Math,10/9/2011
P0066,M,class 4,25,History,10/9/2011
P0066,M,class 4,92,English,9/9/2011
P0066,M,class 4,21,Math,9/9/2011
P0066,M,class 4,69,History,9/9/2011
P0066,M,class 4,32,English,8/10/2011
P0066,M,class 4,94,Math,8/10/2011
P0066,M,class 4,90,History,8/10/2011
P0066,M,class 4,50,English,7/11/2011
P0066,M,class 4,69,Math,7/11/2011
P0066,M,class 4,13,History,7/11/2011
P0066,M,class 4,84,English,6/11/2011
P0066,M,class 4,67,Math,6/11/2011
P0066,M,class 4,13,History,6/11/2011
P0066,M,class 4,54,English,5/12/2011
P0066,M,class 4,35,Math,5/12/2011
P0066,M,class 4,61,History,5/12/2011
P0066,M,class 4,57,English,4/12/2011
P0066,M,class 4,99,Math,4/12/2011
P0066,M,class 4,87,History,4/12/2011
P0066,M,class 4,37,English,3/13/2011
P0066,M,class 4,94,Math,3/13/2011
P0066,M,class 4,43,History,3/13/2011
P0066,M,class 4,60,English,2/11/2011
P0066,M,class 4,24,Math,2/11/2011
P0066,M,class 4,53,History,2/11/2011
P0066,M,class 4,49,English,1/12/2011
P0066,M,class 4,78,Math,1/12/2011
P0066,M,class 4,70,History,1/12/2011
P0066,M,class 4,29,English,12/13/2010
P0066,M,class 4,41,Math,12/13/2010
P0066,M,class 4,55,History,12/13/2010
P0066,M,class 4,25,English,11/13/2010
P0066,M,class 4,6,Math,11/13/2010
P0066,M,class 4,26,History,11/13/2010
P0066,M,class 4,50,English,10/14/2010
P0066,M,class 4,86,Math,10/14/2010
P0066,M,class 4,84,History,10/14/2010
P0066,M,class 4,19,English,9/14/2010
P0066,M,class 4,88,Math,9/14/2010
P0066,M,class 4,50,History,9/14/2010
P0066,M,class 4,33,English,8/15/2010
P0066,M,class 4,37,Math,8/15/2010
P0066,M,class 4,77,History,8/15/2010
P0066,M,class 4,38,English,7/16/2010
P0066,M,class 4,44,Math,7/16/2010
P0066,M,class 4,21,History,7/16/2010
P0066,M,class 4,62,English,6/16/2010
P0066,M,class 4,1,Math,6/16/2010
P0066,M,class 4,99,History,6/16/2010
P0067,M,class 4,51,English,11/2/2012
P0067,M,class 4,8,Math,11/2/2012
P0067,M,class 4,58,History,11/2/2012
P0067,M,class 4,70,English,10/3/2012
P0067,M,class 4,88,Math,10/3/2012
P0067,M,class 4,60,History,10/3/2012
P0067,M,class 4,41,English,9/3/2012
P0067,M,class 4,34,Math,9/3/2012
P0067,M,class 4,19,History,9/3/2012
P0067,M,class 4,97,English,8/4/2012
P0067,M,class 4,3,Math,8/4/2012
P0067,M,class 4,21,History,8/4/2012
P0067,M,class 4,85,English,7/5/2012
P0067,M,class 4,90,Math,7/5/2012
P0067,M,class 4,67,History,7/5/2012
P0067,M,class 4,90,English,6/5/2012
P0067,M,class 4,82,Math,6/5/2012
P0067,M,class 4,61,History,6/5/2012
P0067,M,class 4,51,English,5/6/2012
P0067,M,class 4,70,Math,5/6/2012
P0067,M,class 4,93,History,5/6/2012
P0067,M,class 4,64,English,4/6/2012
P0067,M,class 4,34,Math,4/6/2012
P0067,M,class 4,14,History,4/6/2012
P0067,M,class 4,77,English,3/7/2012
P0067,M,class 4,13,Math,3/7/2012
P0067,M,class 4,24,History,3/7/2012
P0067,M,class 4,99,English,2/6/2012
P0067,M,class 4,93,Math,2/6/2012
P0067,M,class 4,97,History,2/6/2012
P0067,M,class 4,50,English,1/7/2012
P0067,M,class 4,19,Math,1/7/2012
P0067,M,class 4,62,History,1/7/2012
P0067,M,class 4,17,English,12/8/2011
P0067,M,class 4,76,Math,12/8/2011
P0067,M,class 4,63,History,12/8/2011
P0067,M,class 4,8,English,11/8/2011
P0067,M,class 4,69,Math,11/8/2011
P0067,M,class 4,35,History,11/8/2011
P0067,M,class 4,15,English,10/9/2011
P0067,M,class 4,73,Math,10/9/2011
P0067,M,class 4,20,History,10/9/2011
P0067,M,class 4,5,English,9/9/2011
P0067,M,class 4,95,Math,9/9/2011
P0067,M,class 4,46,History,9/9/2011
P0067,M,class 4,96,English,8/10/2011
P0067,M,class 4,7,Math,8/10/2011
P0067,M,class 4,40,History,8/10/2011
P0067,M,class 4,48,English,7/11/2011
P0067,M,class 4,34,Math,7/11/2011
P0067,M,class 4,74,History,7/11/2011
P0067,M,class 4,2,English,6/11/2011
P0067,M,class 4,95,Math,6/11/2011
P0067,M,class 4,99,History,6/11/2011
P0067,M,class 4,6,English,5/12/2011
P0067,M,class 4,37,Math,5/12/2011
P0067,M,class 4,60,History,5/12/2011
P0067,M,class 4,52,English,4/12/2011
P0067,M,class 4,12,Math,4/12/2011
P0067,M,class 4,82,History,4/12/2011
P0067,M,class 4,32,English,3/13/2011
P0067,M,class 4,16,Math,3/13/2011
P0067,M,class 4,57,History,3/13/2011
P0067,M,class 4,50,English,2/11/2011
P0067,M,class 4,48,Math,2/11/2011
P0067,M,class 4,76,History,2/11/2011
P0067,M,class 4,14,English,1/12/2011
P0067,M,class 4,27,Math,1/12/2011
P0067,M,class 4,9,History,1/12/2011
P0067,M,class 4,54,English,12/13/2010
P0067,M,class 4,23,Math,12/13/2010
P0067,M,class 4,18,History,12/13/2010
P0067,M,class 4,57,English,11/13/2010
P0067,M,class 4,23,Math,11/13/2010
P0067,M,class 4,48,History,11/13/2010
P0067,M,class 4,56,English,10/14/2010
P0067,M,class 4,96,Math,10/14/2010
P0067,M,class 4,56,History,10/14/2010
P0067,M,class 4,78,English,9/14/2010
P0067,M,class 4,32,Math,9/14/2010
P0067,M,class 4,32,History,9/14/2010
P0067,M,class 4,36,English,8/15/2010
P0067,M,class 4,21,Math,8/15/2010
P0067,M,class 4,7,History,8/15/2010
P0067,M,class 4,96,English,7/16/2010
P0067,M,class 4,1,Math,7/16/2010
P0067,M,class 4,54,History,7/16/2010
P0067,M,class 4,68,English,6/16/2010
P0067,M,class 4,29,Math,6/16/2010
P0067,M,class 4,40,History,6/16/2010
P0068,M,class 4,91,English,11/2/2012
P0068,M,class 4,78,Math,11/2/2012
P0068,M,class 4,85,History,11/2/2012
P0068,M,class 4,21,English,10/3/2012
P0068,M,class 4,3,Math,10/3/2012
P0068,M,class 4,61,History,10/3/2012
P0068,M,class 4,39,English,9/3/2012
P0068,M,class 4,1,Math,9/3/2012
P0068,M,class 4,99,History,9/3/2012
P0068,M,class 4,29,English,8/4/2012
P0068,M,class 4,53,Math,8/4/2012
P0068,M,class 4,39,History,8/4/2012
P0068,M,class 4,37,English,7/5/2012
P0068,M,class 4,85,Math,7/5/2012
P0068,M,class 4,83,History,7/5/2012
P0068,M,class 4,58,English,6/5/2012
P0068,M,class 4,21,Math,6/5/2012
P0068,M,class 4,14,History,6/5/2012
P0068,M,class 4,41,English,5/6/2012
P0068,M,class 4,99,Math,5/6/2012
P0068,M,class 4,7,History,5/6/2012
P0068,M,class 4,58,English,4/6/2012
P0068,M,class 4,72,Math,4/6/2012
P0068,M,class 4,68,History,4/6/2012
P0068,M,class 4,88,English,3/7/2012
P0068,M,class 4,37,Math,3/7/2012
P0068,M,class 4,87,History,3/7/2012
P0068,M,class 4,71,English,2/6/2012
P0068,M,class 4,94,Math,2/6/2012
P0068,M,class 4,82,History,2/6/2012
P0068,M,class 4,14,English,1/7/2012
P0068,M,class 4,74,Math,1/7/2012
P0068,M,class 4,34,History,1/7/2012
P0068,M,class 4,41,English,12/8/2011
P0068,M,class 4,86,Math,12/8/2011
P0068,M,class 4,37,History,12/8/2011
P0068,M,class 4,91,English,11/8/2011
P0068,M,class 4,70,Math,11/8/2011
P0068,M,class 4,88,History,11/8/2011
P0068,M,class 4,7,English,10/9/2011
P0068,M,class 4,25,Math,10/9/2011
P0068,M,class 4,57,History,10/9/2011
P0068,M,class 4,41,English,9/9/2011
P0068,M,class 4,68,Math,9/9/2011
P0068,M,class 4,3,History,9/9/2011
P0068,M,class 4,7,English,8/10/2011
P0068,M,class 4,95,Math,8/10/2011
P0068,M,class 4,3,History,8/10/2011
P0068,M,class 4,87,English,7/11/2011
P0068,M,class 4,70,Math,7/11/2011
P0068,M,class 4,46,History,7/11/2011
P0068,M,class 4,8,English,6/11/2011
P0068,M,class 4,48,Math,6/11/2011
P0068,M,class 4,86,History,6/11/2011
P0068,M,class 4,74,English,5/12/2011
P0068,M,class 4,23,Math,5/12/2011
P0068,M,class 4,74,History,5/12/2011
P0068,M,class 4,29,English,4/12/2011
P0068,M,class 4,20,Math,4/12/2011
P0068,M,class 4,85,History,4/12/2011
P0068,M,class 4,22,English,3/13/2011
P0068,M,class 4,9,Math,3/13/2011
P0068,M,class 4,8,History,3/13/2011
P0068,M,class 4,75,English,2/11/2011
P0068,M,class 4,1,Math,2/11/2011
P0068,M,class 4,44,History,2/11/2011
P0068,M,class 4,100,English,1/12/2011
P0068,M,class 4,45,Math,1/12/2011
P0068,M,class 4,90,History,1/12/2011
P0068,M,class 4,73,English,12/13/2010
P0068,M,class 4,16,Math,12/13/2010
P0068,M,class 4,31,History,12/13/2010
P0068,M,class 4,56,English,11/13/2010
P0068,M,class 4,82,Math,11/13/2010
P0068,M,class 4,35,History,11/13/2010
P0068,M,class 4,91,English,10/14/2010
P0068,M,class 4,26,Math,10/14/2010
P0068,M,class 4,93,History,10/14/2010
P0068,M,class 4,19,English,9/14/2010
P0068,M,class 4,60,Math,9/14/2010
P0068,M,class 4,20,History,9/14/2010
P0068,M,class 4,61,English,8/15/2010
P0068,M,class 4,22,Math,8/15/2010
P0068,M,class 4,44,History,8/15/2010
P0068,M,class 4,23,English,7/16/2010
P0068,M,class 4,18,Math,7/16/2010
P0068,M,class 4,43,History,7/16/2010
P0068,M,class 4,18,English,6/16/2010
P0068,M,class 4,16,Math,6/16/2010
P0068,M,class 4,80,History,6/16/2010
P0069,F,class 3,93,English,11/2/2012
P0069,F,class 3,2,Math,11/2/2012
P0069,F,class 3,94,History,11/2/2012
P0069,F,class 3,14,English,10/3/2012
P0069,F,class 3,47,Math,10/3/2012
P0069,F,class 3,55,History,10/3/2012
P0069,F,class 3,87,English,9/3/2012
P0069,F,class 3,81,Math,9/3/2012
P0069,F,class 3,74,History,9/3/2012
P0069,F,class 3,74,English,8/4/2012
P0069,F,class 3,81,Math,8/4/2012
P0069,F,class 3,86,History,8/4/2012
P0069,F,class 3,80,English,7/5/2012
P0069,F,class 3,20,Math,7/5/2012
P0069,F,class 3,55,History,7/5/2012
P0069,F,class 3,28,English,6/5/2012
P0069,F,class 3,35,Math,6/5/2012
P0069,F,class 3,35,History,6/5/2012
P0069,F,class 3,89,English,5/6/2012
P0069,F,class 3,17,Math,5/6/2012
P0069,F,class 3,85,History,5/6/2012
P0069,F,class 3,97,English,4/6/2012
P0069,F,class 3,25,Math,4/6/2012
P0069,F,class 3,10,History,4/6/2012
P0069,F,class 3,16,English,3/7/2012
P0069,F,class 3,70,Math,3/7/2012
P0069,F,class 3,72,History,3/7/2012
P0069,F,class 3,50,English,2/6/2012
P0069,F,class 3,48,Math,2/6/2012
P0069,F,class 3,83,History,2/6/2012
P0069,F,class 3,5,English,1/7/2012
P0069,F,class 3,51,Math,1/7/2012
P0069,F,class 3,28,History,1/7/2012
P0069,F,class 3,33,English,12/8/2011
P0069,F,class 3,100,Math,12/8/2011
P0069,F,class 3,86,History,12/8/2011
P0069,F,class 3,22,English,11/8/2011
P0069,F,class 3,98,Math,11/8/2011
P0069,F,class 3,48,History,11/8/2011
P0069,F,class 3,14,English,10/9/2011
P0069,F,class 3,2,Math,10/9/2011
P0069,F,class 3,63,History,10/9/2011
P0069,F,class 3,63,English,9/9/2011
P0069,F,class 3,17,Math,9/9/2011
P0069,F,class 3,77,History,9/9/2011
P0069,F,class 3,27,English,8/10/2011
P0069,F,class 3,1,Math,8/10/2011
P0069,F,class 3,54,History,8/10/2011
P0069,F,class 3,69,English,7/11/2011
P0069,F,class 3,40,Math,7/11/2011
P0069,F,class 3,93,History,7/11/2011
P0069,F,class 3,42,English,6/11/2011
P0069,F,class 3,13,Math,6/11/2011
P0069,F,class 3,48,History,6/11/2011
P0069,F,class 3,67,English,5/12/2011
P0069,F,class 3,90,Math,5/12/2011
P0069,F,class 3,72,History,5/12/2011
P0069,F,class 3,27,English,4/12/2011
P0069,F,class 3,93,Math,4/12/2011
P0069,F,class 3,83,History,4/12/2011
P0069,F,class 3,50,English,3/13/2011
P0069,F,class 3,52,Math,3/13/2011
P0069,F,class 3,77,History,3/13/2011
P0069,F,class 3,87,English,2/11/2011
P0069,F,class 3,6,Math,2/11/2011
P0069,F,class 3,10,History,2/11/2011
P0069,F,class 3,23,English,1/12/2011
P0069,F,class 3,89,Math,1/12/2011
P0069,F,class 3,4,History,1/12/2011
P0069,F,class 3,93,English,12/13/2010
P0069,F,class 3,77,Math,12/13/2010
P0069,F,class 3,83,History,12/13/2010
P0069,F,class 3,70,English,11/13/2010
P0069,F,class 3,6,Math,11/13/2010
P0069,F,class 3,79,History,11/13/2010
P0069,F,class 3,90,English,10/14/2010
P0069,F,class 3,99,Math,10/14/2010
P0069,F,class 3,72,History,10/14/2010
P0069,F,class 3,9,English,9/14/2010
P0069,F,class 3,93,Math,9/14/2010
P0069,F,class 3,100,History,9/14/2010
P0069,F,class 3,41,English,8/15/2010
P0069,F,class 3,24,Math,8/15/2010
P0069,F,class 3,83,History,8/15/2010
P0069,F,class 3,91,English,7/16/2010
P0069,F,class 3,65,Math,7/16/2010
P0069,F,class 3,61,History,7/16/2010
P0069,F,class 3,21,English,6/16/2010
P0069,F,class 3,38,Math,6/16/2010
P0069,F,class 3,57,History,6/16/2010
P0070,M,class 4,72,English,11/2/2012
P0070,M,class 4,33,Math,11/2/2012
P0070,M,class 4,10,History,11/2/2012
P0070,M,class 4,95,English,10/3/2012
P0070,M,class 4,3,Math,10/3/2012
P0070,M,class 4,16,History,10/3/2012
P0070,M,class 4,71,English,9/3/2012
P0070,M,class 4,5,Math,9/3/2012
P0070,M,class 4,22,History,9/3/2012
P0070,M,class 4,69,English,8/4/2012
P0070,M,class 4,35,Math,8/4/2012
P0070,M,class 4,52,History,8/4/2012
P0070,M,class 4,35,English,7/5/2012
P0070,M,class 4,20,Math,7/5/2012
P0070,M,class 4,16,History,7/5/2012
P0070,M,class 4,30,English,6/5/2012
P0070,M,class 4,81,Math,6/5/2012
P0070,M,class 4,17,History,6/5/2012
P0070,M,class 4,92,English,5/6/2012
P0070,M,class 4,94,Math,5/6/2012
P0070,M,class 4,24,History,5/6/2012
P0070,M,class 4,29,English,4/6/2012
P0070,M,class 4,49,Math,4/6/2012
P0070,M,class 4,60,History,4/6/2012
P0070,M,class 4,22,English,3/7/2012
P0070,M,class 4,52,Math,3/7/2012
P0070,M,class 4,81,History,3/7/2012
P0070,M,class 4,66,English,2/6/2012
P0070,M,class 4,6,Math,2/6/2012
P0070,M,class 4,52,History,2/6/2012
P0070,M,class 4,9,English,1/7/2012
P0070,M,class 4,68,Math,1/7/2012
P0070,M,class 4,4,History,1/7/2012
P0070,M,class 4,44,English,12/8/2011
P0070,M,class 4,87,Math,12/8/2011
P0070,M,class 4,74,History,12/8/2011
P0070,M,class 4,95,English,11/8/2011
P0070,M,class 4,96,Math,11/8/2011
P0070,M,class 4,55,History,11/8/2011
P0070,M,class 4,63,English,10/9/2011
P0070,M,class 4,23,Math,10/9/2011
P0070,M,class 4,21,History,10/9/2011
P0070,M,class 4,78,English,9/9/2011
P0070,M,class 4,34,Math,9/9/2011
P0070,M,class 4,4,History,9/9/2011
P0070,M,class 4,52,English,8/10/2011
P0070,M,class 4,79,Math,8/10/2011
P0070,M,class 4,85,History,8/10/2011
P0070,M,class 4,17,English,7/11/2011
P0070,M,class 4,96,Math,7/11/2011
P0070,M,class 4,20,History,7/11/2011
P0070,M,class 4,88,English,6/11/2011
P0070,M,class 4,33,Math,6/11/2011
P0070,M,class 4,21,History,6/11/2011
P0070,M,class 4,53,English,5/12/2011
P0070,M,class 4,53,Math,5/12/2011
P0070,M,class 4,39,History,5/12/2011
P0070,M,class 4,89,English,4/12/2011
P0070,M,class 4,56,Math,4/12/2011
P0070,M,class 4,62,History,4/12/2011
P0070,M,class 4,9,English,3/13/2011
P0070,M,class 4,7,Math,3/13/2011
P0070,M,class 4,60,History,3/13/2011
P0070,M,class 4,52,English,2/11/2011
P0070,M,class 4,31,Math,2/11/2011
P0070,M,class 4,47,History,2/11/2011
P0070,M,class 4,15,English,1/12/2011
P0070,M,class 4,72,Math,1/12/2011
P0070,M,class 4,51,History,1/12/2011
P0070,M,class 4,13,English,12/13/2010
P0070,M,class 4,44,Math,12/13/2010
P0070,M,class 4,68,History,12/13/2010
P0070,M,class 4,1,English,11/13/2010
P0070,M,class 4,20,Math,11/13/2010
P0070,M,class 4,51,History,11/13/2010
P0070,M,class 4,45,English,10/14/2010
P0070,M,class 4,29,Math,10/14/2010
P0070,M,class 4,95,History,10/14/2010
P0070,M,class 4,84,English,9/14/2010
P0070,M,class 4,82,Math,9/14/2010
P0070,M,class 4,1,History,9/14/2010
P0070,M,class 4,60,English,8/15/2010
P0070,M,class 4,42,Math,8/15/2010
P0070,M,class 4,20,History,8/15/2010
P0070,M,class 4,52,English,7/16/2010
P0070,M,class 4,69,Math,7/16/2010
P0070,M,class 4,44,History,7/16/2010
P0070,M,class 4,90,English,6/16/2010
P0070,M,class 4,98,Math,6/16/2010
P0070,M,class 4,1,History,6/16/2010
P0071,M,class 1,77,English,11/2/2012
P0071,M,class 1,35,Math,11/2/2012
P0071,M,class 1,15,History,11/2/2012
P0071,M,class 1,97,English,10/3/2012
P0071,M,class 1,57,Math,10/3/2012
P0071,M,class 1,77,History,10/3/2012
P0071,M,class 1,72,English,9/3/2012
P0071,M,class 1,22,Math,9/3/2012
P0071,M,class 1,66,History,9/3/2012
P0071,M,class 1,88,English,8/4/2012
P0071,M,class 1,29,Math,8/4/2012
P0071,M,class 1,94,History,8/4/2012
P0071,M,class 1,2,English,7/5/2012
P0071,M,class 1,20,Math,7/5/2012
P0071,M,class 1,20,History,7/5/2012
P0071,M,class 1,11,English,6/5/2012
P0071,M,class 1,82,Math,6/5/2012
P0071,M,class 1,32,History,6/5/2012
P0071,M,class 1,82,English,5/6/2012
P0071,M,class 1,31,Math,5/6/2012
P0071,M,class 1,85,History,5/6/2012
P0071,M,class 1,29,English,4/6/2012
P0071,M,class 1,50,Math,4/6/2012
P0071,M,class 1,13,History,4/6/2012
P0071,M,class 1,44,English,3/7/2012
P0071,M,class 1,17,Math,3/7/2012
P0071,M,class 1,81,History,3/7/2012
P0071,M,class 1,18,English,2/6/2012
P0071,M,class 1,38,Math,2/6/2012
P0071,M,class 1,10,History,2/6/2012
P0071,M,class 1,48,English,1/7/2012
P0071,M,class 1,73,Math,1/7/2012
P0071,M,class 1,88,History,1/7/2012
P0071,M,class 1,23,English,12/8/2011
P0071,M,class 1,49,Math,12/8/2011
P0071,M,class 1,51,History,12/8/2011
P0071,M,class 1,82,English,11/8/2011
P0071,M,class 1,31,Math,11/8/2011
P0071,M,class 1,93,History,11/8/2011
P0071,M,class 1,19,English,10/9/2011
P0071,M,class 1,16,Math,10/9/2011
P0071,M,class 1,41,History,10/9/2011
P0071,M,class 1,23,English,9/9/2011
P0071,M,class 1,42,Math,9/9/2011
P0071,M,class 1,71,History,9/9/2011
P0071,M,class 1,13,English,8/10/2011
P0071,M,class 1,87,Math,8/10/2011
P0071,M,class 1,39,History,8/10/2011
P0071,M,class 1,92,English,7/11/2011
P0071,M,class 1,89,Math,7/11/2011
P0071,M,class 1,82,History,7/11/2011
P0071,M,class 1,51,English,6/11/2011
P0071,M,class 1,79,Math,6/11/2011
P0071,M,class 1,36,History,6/11/2011
P0071,M,class 1,29,English,5/12/2011
P0071,M,class 1,55,Math,5/12/2011
P0071,M,class 1,54,History,5/12/2011
P0071,M,class 1,88,English,4/12/2011
P0071,M,class 1,57,Math,4/12/2011
P0071,M,class 1,91,History,4/12/2011
P0071,M,class 1,45,English,3/13/2011
P0071,M,class 1,2,Math,3/13/2011
P0071,M,class 1,88,History,3/13/2011
P0071,M,class 1,32,English,2/11/2011
P0071,M,class 1,82,Math,2/11/2011
P0071,M,class 1,68,History,2/11/2011
P0071,M,class 1,87,English,1/12/2011
P0071,M,class 1,45,Math,1/12/2011
P0071,M,class 1,29,History,1/12/2011
P0071,M,class 1,47,English,12/13/2010
P0071,M,class 1,30,Math,12/13/2010
P0071,M,class 1,8,History,12/13/2010
P0071,M,class 1,10,English,11/13/2010
